scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
bodyparts,,,Dig1,Dig1,Dig2,Dig2,Dig3,Dig3,Dig4,Dig4,PD,PD
coords,,,x,y,x,y,x,y,x,y,x,y
labeled-data,2024-03-15_08-22-35_1,img001700.png,424.1907027175023,273.3493778519954,398.76691646586767,283.32332476609827,386.8372936862545,280.3898109678327,379.6012929838662,271.198134399934,,
labeled-data,2024-03-15_08-22-35_1,img004786.png,426.72684736600627,278.76766958670726,409.9110056949679,287.1755904222264,398.17164452839404,284.0027901069362,386.90820340911364,276.0707893187105,,
labeled-data,2024-03-15_08-22-35_1,img004951.png,300.3220296583132,273.31724636930187,283.6648280030394,279.8214870156469,275.8914672305783,275.3795665742405,269.3872265842333,259.6742050135538,,
labeled-data,2024-03-15_08-22-35_1,img010584.png,478.6968091612697,281.22806158901597,470.2888883257505,291.2223825821802,458.3908871434121,288.68414232994803,436.1812849363803,282.179901683603,,
labeled-data,2024-03-15_08-22-35_1,img018408.png,436.4232729291773,289.6083675975722,425.6357518571905,298.0162884330914,413.8963906906165,295.9539682281527,398.0833912884717,288.4968618611653,,
labeled-data,2024-03-15_08-22-35_1,img020524.png,454.8114902746893,279.2725801224589,447.81985128396076,287.95185611094945,435.28311930058555,285.29985511446625,418.406749322965,278.06712512405744,,
labeled-data,2024-03-15_08-22-35_1,img020650.png,333.5727407066722,279.534939614125,316.9155390513984,285.40462019741193,308.19033818435025,281.75589983482814,303.58977772717935,271.76157884166383,9.328508563146084,317.48802206322927
labeled-data,2024-03-15_08-22-35_1,img020978.png,,,532.6853305772371,262.699699734976,522.3510625949341,263.22163246135494,504.5009633527742,260.5075822841844,,
labeled-data,2024-03-15_08-22-35_1,img021810.png,441.4629829233607,288.7432568820049,431.5008965639374,298.0998755671812,419.81560685851025,295.89829924586877,407.62226107893406,289.9709783807971,,
labeled-data,2024-03-15_08-22-35_1,img025452.png,433.7747233192365,285.7617538700945,425.538869812159,294.51234822136433,413.57114518468705,291.037847523066,396.8420677484359,284.3462165485655,,
labeled-data,2024-03-15_08-22-35_1,img031088.png,,,512.1869014454408,269.2533200464387,499.83312118482456,274.272043277314,485.8064331805832,269.2533200464387,8.824157930778881,317.86007427243203
labeled-data,2024-03-15_08-22-35_1,img032298.png,,,524.4443138635802,262.6007376188248,512.5463126812417,264.8216978395279,496.840951120555,260.6970574296506,,
labeled-data,2024-03-15_08-22-35_1,img035606.png,438.6389464403708,281.4763432836103,426.26502521073877,289.0910640403069,413.5738239495778,287.34602386689727,401.04126270418124,278.62082299984905,,
labeled-data,2024-03-15_08-22-35_1,img038422.png,404.1287675854693,289.07985619876797,392.1991448058561,297.4892624204625,379.4872516800388,295.14245138185015,368.9266020062829,286.1463424005025,,
labeled-data,2024-03-15_08-22-35_1,img058669.png,477.376797842025,267.4625503474311,469.1409443349475,278.01473765337414,457.4305901295717,277.2426263870856,444.04732818057084,265.918327814854,,
labeled-data,2024-03-15_08-22-35_1,img059183.png,425.51461566593605,277.7213630193977,415.2197987820892,286.7293277927637,404.41024105405,284.0269383607539,391.54171994924144,275.7910848536764,,
labeled-data,2024-03-15_08-22-35_1,img061393.png,453.4055957135039,284.4199529231578,442.59603798546465,293.68528811861995,432.17253589056975,291.4976395308025,416.086884509559,285.4494346115424,,
labeled-data,2024-03-15_08-22-35_1,img062553.png,286.9375263912004,274.5215339678016,271.10311208022296,278.67065857335183,262.8895388814807,272.4046336588474,261.6193986961082,262.41286420058356,,
labeled-data,2024-03-15_08-22-35_1,img062866.png,,,518.3079002206573,269.13530100461685,506.72623122632956,269.39267142671304,490.897950267415,265.6608003063185,,
labeled-data,2024-03-15_08-22-35_1,img072750.png,,,521.2920713074255,262.5196684494341,508.6809206247131,264.0638909820112,494.01080656523135,259.8172790174243,,
labeled-data,2024-03-15_08-22-35_1,img074867.png,,,515.6299220213098,260.846760705809,504.5629938711744,265.86548393668437,490.15025023378877,260.2033346505686,7.947585326455837,317.2326734378445
labeled-data,2024-03-15_08-22-35_1,img075692.png,410.86842297760927,279.50972607646315,399.7636218740934,287.75900689621784,387.70698067599045,284.4275665651631,376.44353955671005,276.0196457296439,,
labeled-data,2024-03-15_08-22-35_1,img079341.png,413.88258327713504,278.7165259976406,402.1432221105611,288.7108469908049,391.8316210858678,284.7448465966921,380.09225991929384,275.7023656981149,,
labeled-data,2024-03-15_08-22-35_1,img083823.png,451.1510967267078,282.88200769087337,442.2672558438951,291.76584857368607,430.6865346930856,289.70352836874736,415.2984531639279,282.0888076120508,,
labeled-data,2024-03-15_08-22-35_1,img104033.png,,,512.6411829738724,263.4195385400352,501.06046182306306,262.9436184927416,487.100140435786,258.5016980513353,,
labeled-data,2024-03-15_08-22-35_1,img107936.png,,,505.49475236136743,255.39232856754367,493.914031210558,256.8200887094243,474.55994928728745,251.9022482207244,,
labeled-data,2024-03-15_08-22-35_1,img108871.png,314.19981640848243,273.09936809569757,297.54261475320857,278.65176864745547,288.5001338546314,273.4166481272266,281.3613331452283,260.88408688183006,,
labeled-data,2024-03-15_08-22-35_1,img120292.png,422.0480535441468,280.4231257343161,409.14059283177846,288.63696436945963,398.7755107445736,287.4635588501534,387.04145555151143,278.0763146957037,,
labeled-data,2024-03-15_08-22-35_1,img123991.png,353.1204104514113,280.0661170095752,334.932624902165,282.4129280481876,325.5453807477153,280.0661170095752,323.58970488220496,267.15865629720685,,
labeled-data,2024-03-15_08-22-35_1,img126048.png,,,508.8875342206814,261.89567519221725,498.9135873065786,263.0690807115235,483.4637479690468,258.17989104774756,,
labeled-data,2024-03-15_08-22-35_1,img127027.png,431.1926764361309,280.02059120543055,422.7832702144364,288.2344298405741,411.04921502137427,286.6698891481658,397.9461867224549,278.26048292647124,,
labeled-data,2024-03-15_08-22-35_1,img134101.png,422.93966556388204,284.8434543799285,413.4212646180113,293.2513752154477,402.3164635144954,290.87177497898006,390.10118230062795,281.1947340173448,,
labeled-data,2024-03-15_08-22-35_1,img138100.png,293.9700594078083,263.5216941016712,276.8655049114584,267.33211465778874,269.7527198733723,263.60637011402935,270.51480398459586,251.58237635916953,,
labeled-data,2024-03-15_08-22-35_1,img140522.png,413.9691079699278,273.9682381037703,402.51612418664814,281.5606655556074,391.19182561441664,278.8582761235976,379.2241009869447,269.9789965612797,9.934031992159614,317.0732837230517
