scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
bodyparts,,,Dig1,Dig1,Dig2,Dig2,Dig3,Dig3,Dig4,Dig4,PD,PD
coords,,,x,y,x,y,x,y,x,y,x,y
labeled-data,2023-12-14_10-49-15_1,img0012.png,456.3455519245598,284.6719461425201,440.3090098273749,293.47248753731674,428.1838194612107,292.4946496045615,413.7118180564341,283.4985406232139,,
labeled-data,2023-12-14_10-49-15_1,img0080.png,,,,,,,,,8.18717040950554,323.9791775859349
labeled-data,2023-12-14_10-49-15_1,img0085.png,,,,,,,,,5.928757569899922,323.9791775859349
labeled-data,2023-12-14_10-49-15_1,img0087.png,311.71785605250085,291.45803269561395,288.6820450885235,292.3613978314562,284.1652194093123,286.9412070164027,285.52026711307565,274.7457776825324,7.28380527366329,322.62412988217153
labeled-data,2023-12-14_10-49-15_1,img0122.png,309.10415555196846,283.96107992856383,284.2670720599869,287.09016131338035,278.9867472231089,282.59210682270657,279.18231480965994,272.0314571489506,,
labeled-data,2023-12-14_10-49-15_1,img0171.png,425.1069424921806,287.7437120563549,403.167661521274,297.14626104388634,391.5952935366199,295.4586240461243,379.54074355260525,280.9931640653067,,
labeled-data,2023-12-14_10-49-15_1,img0172.png,429.2624513556276,288.3758696092275,404.91226038791797,298.9838735951604,393.8220744026245,297.2962365973984,382.731888417331,285.2416866133837,,
labeled-data,2023-12-14_10-49-15_1,img0217.png,429.6369487886027,289.51161952550706,408.4209408167369,297.2265315152764,396.8485728320828,294.0923485194327,386.7227508455105,287.5828915280647,,
labeled-data,2023-12-14_10-49-15_1,img0227.png,428.39495637856754,288.87175129857246,407.90222140574264,296.1044812889812,396.0887624214083,292.72920729345714,387.650577432598,285.9786593024089,,
labeled-data,2023-12-14_10-49-15_1,img0345.png,313.7360211477619,281.2405862269556,287.0981824608082,285.4871981915424,280.2778662752596,279.9537341164747,278.4762733205864,269.5302320215798,,
labeled-data,2023-12-14_10-49-15_1,img0356.png,311.91757281815524,280.1127055930136,289.3976608847403,284.74537319074466,281.0331221666147,277.92505700519615,280.00364047823,268.2736661765897,,
labeled-data,2023-12-14_10-49-15_1,img0363.png,311.1287029490002,281.89366412586196,287.96726064738135,283.32142426774254,282.73214012715243,275.70670351104593,284.95310034785564,264.76054242329457,,
labeled-data,2023-12-14_10-49-15_1,img0383.png,414.2647643991703,293.63183978832114,385.125194003066,300.86784049070945,377.69362571412665,298.71659703864805,373.977841569657,286.7869742590349,,
labeled-data,2023-12-14_10-49-15_1,img0424.png,411.44063667043315,291.455923594475,387.5813911112068,298.30078912376126,379.5631200626144,295.3672753254957,375.2606331584916,287.9357070365564,,
labeled-data,2023-12-14_10-49-15_1,img0437.png,412.1200382751275,292.108086110271,388.0652251293501,298.17068129335314,378.28684580179834,295.04159990853657,374.57106165732864,285.84992334063793,,
labeled-data,2023-12-14_10-49-15_1,img0466.png,410.94663275582127,289.7612750716586,386.8918196100439,297.5839785337,378.6779809749004,294.45489714888345,374.1799264842266,286.24105851374,,
labeled-data,2023-12-14_10-49-15_1,img0475.png,411.132460159839,290.89240151433125,387.8599173602658,297.5416994570665,377.69040285961194,294.803753245352,373.97461871514224,285.0253739178002,,
labeled-data,2023-12-14_10-49-15_1,img0500.png,411.66306137794004,288.5225530341879,391.1284647900813,296.34525649622935,382.1323558087337,290.28266131314723,380.7633827028764,280.5042819855954,7.941191111449314,323.0003760929473
labeled-data,2023-12-14_10-49-15_1,img0505.png,,,,,,,,,8.505013626991603,324.0167844492873
labeled-data,2023-12-14_10-49-15_1,img0507.png,,,,,,,,,7.772224173642789,323.28399499593843
labeled-data,2023-12-14_10-49-15_1,img0517.png,,,543.8077092983002,279.3166277950096,532.0830780447192,282.2477856084049,516.9032726149456,276.0149079821034,9.237803080340418,322.1848108159152
labeled-data,2023-12-14_10-49-15_1,img0528.png,,,541.5583583485306,278.22290860269163,531.9069675199241,280.41055719050905,514.6631492394807,275.13446353753756,,
labeled-data,2023-12-14_10-49-15_1,img0534.png,,,539.8030116415779,275.9805310994332,527.5779165920097,278.9402909535392,513.5512285877684,274.4363085668562,,
labeled-data,2023-12-14_10-49-15_1,img0589.png,,,527.0467498741449,274.41155650734345,515.941948770629,274.41155650734345,495.95330678430037,271.5560362235822,,
labeled-data,2023-12-14_10-49-15_1,img0596.png,,,486.26340730576226,287.95234941543083,475.9518062810689,286.20730924202115,458.8186845785016,278.116668438031,,
labeled-data,2023-12-14_10-49-15_1,img0599.png,,,464.1297168250241,294.1182793836257,452.07307562692114,291.738679147158,436.05043403470535,281.7443581539937,,
labeled-data,2023-12-14_10-49-15_1,img0606.png,445.01996608814284,290.7340106879462,426.30044422793037,302.3147318387556,416.46476325053055,299.30057153922985,402.34580184748893,287.2439303411269,,
labeled-data,2023-12-14_10-49-15_1,img0643.png,439.67685288256644,289.92835023700013,426.7693921701981,298.3377564586946,414.83976939058493,297.35991852593946,399.19436246650207,288.7549447176939,,
labeled-data,2023-12-14_10-49-15_1,img0644.png,441.2424439868165,287.79226613765604,424.42572979784586,299.39524352154467,414.70371266639916,295.7903509512679,399.782115637997,288.5745364838602,,
labeled-data,2023-12-14_10-49-15_1,img0651.png,439.1915569799722,289.20837747580265,426.456398456326,298.0812338242447,414.45194574961033,295.99350291872895,399.8378294109999,288.2688985683206,,
labeled-data,2023-12-14_10-49-15_1,img0699.png,439.1915569799722,286.59871384390794,426.03885227522284,296.2022760092805,413.93001302323137,293.48822583211,399.94221595627573,284.5109829383922,,
labeled-data,2023-12-14_10-49-15_1,img0713.png,,,425.47446154483276,296.14529155731844,414.61826083615074,293.22246828959635,405.5366313971572,281.21801558288064,8.272633713106245,323.5902625810766
labeled-data,2023-12-14_10-49-15_1,img0729.png,,,533.7666196225507,279.4855536928813,518.9678203520209,282.5739987580354,504.81244713673146,277.55527552716,7.696795682086503,323.23560364145993
labeled-data,2023-12-14_10-49-15_1,img0760.png,,,527.3748780693334,275.05878503771476,516.5257830837202,278.91624103259943,500.85486810450107,273.612239039633,,
labeled-data,2023-12-14_10-49-15_1,img0780.png,,,526.1694230709318,273.612239039633,512.9094180885157,274.81769403803446,494.10432011345284,270.71914704346943,,
labeled-data,2023-12-14_10-49-15_1,img0896.png,444.4912838848726,284.63949938286623,426.1708961503208,293.23302944687487,410.91662439934,291.2773535813645,403.09392093729855,282.28124460001686,,
