scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
bodyparts,,,Dig1,Dig1,Dig2,Dig2,Dig3,Dig3,Dig4,Dig4,PD,PD
coords,,,x,y,x,y,x,y,x,y,x,y
labeled-data,2024-01-16_11-00-01_1,img008334.png,423.65199641591835,288.5904920472043,401.60103422465113,295.88793277237187,391.4480732157223,293.66697255166866,382.24695230138053,286.8454518737946,,
labeled-data,2024-01-16_11-00-01_1,img012243.png,430.2949308846395,276.1014444877725,420.6178899230042,281.65384503953044,407.13348858302066,280.0674448818853,398.566927731737,273.8804842670693,,
labeled-data,2024-01-16_11-00-01_1,img020192.png,413.6609675129249,283.1191931050681,394.30688558965437,287.87839357800345,382.72616443884493,285.8160733730648,371.621363335329,276.9322324902521,,
labeled-data,2024-01-16_11-00-01_1,img021246.png,434.07814281332253,283.6474961165515,417.89686120534225,291.4208568890126,403.1433397392426,288.08941655795786,394.4181388721944,281.58517591161285,,
labeled-data,2024-01-16_11-00-01_1,img022863.png,422.8147016940421,278.2537355805581,407.4266201648844,284.4406961953741,393.3076587618428,281.74381592737734,382.6787777056204,275.23957528103233,,
labeled-data,2024-01-16_11-00-01_1,img023580.png,422.59732691658155,285.9853061730851,410.3820457027141,292.48954681943013,398.8013245519047,289.4753865199044,386.4274033222727,282.1779457947368,,
labeled-data,2024-01-16_11-00-01_1,img024591.png,435.92308824080067,267.42442432863714,425.45284720034283,274.7218650538047,414.18940608106243,270.9145046754564,404.3537251036626,264.4102640291114,,
labeled-data,2024-01-16_11-00-01_1,img026739.png,427.5635417655573,267.00572855460825,415.34826055168986,273.3513291851888,403.7675394008804,272.0822090590726,393.1386583446581,265.1020483654341,,
labeled-data,2024-01-16_11-00-01_1,img027631.png,435.37009271208706,269.5511363779423,420.89809130731044,276.2004343206775,407.20836024873796,274.83146121482025,397.0388457480841,267.3998929258809,,
labeled-data,2024-01-16_11-00-01_1,img029475.png,421.48479406696356,269.9422715510444,410.33744163355453,277.5694074265348,396.64771057498206,274.63589362826923,387.26046642053234,268.37773085863614,,
labeled-data,2024-01-16_11-00-01_1,img029955.png,422.0714968266167,267.98659568553404,410.92414439320765,275.02702880137133,396.8432781615331,271.1156770703506,383.93581744916474,266.0309198200237,,
labeled-data,2024-01-16_11-00-01_1,img030988.png,404.8173125477868,271.8891621538777,391.71428424886744,279.12516285626606,377.04671525753974,276.58278423110255,365.70379523757964,268.7600807690611,,
labeled-data,2024-01-16_11-00-01_1,img038388.png,333.1400851575892,279.5392280424152,316.3212727142002,283.25501218688487,307.32516373285256,278.7569576962111,304.58721752113803,268.1963080224551,,
labeled-data,2024-01-16_11-00-01_1,img043481.png,470.4322909133501,284.9628624767133,458.6982357202879,291.8077280059996,447.3553157003279,290.0476197270402,433.4700170552044,281.83378109189675,,
labeled-data,2024-01-16_11-00-01_1,img046593.png,463.9151476371287,276.8478968605375,457.40569064576084,285.28608184934774,446.55659566014765,285.76826384870833,423.6529506905198,277.8122608592587,7.298903585743432,319.1213055846684
labeled-data,2024-01-16_11-00-01_1,img047563.png,510.6416981235359,277.7552587035489,504.38353535390274,287.14250285799864,494.605156026351,285.57796216559035,477.0040732367578,279.5153669825082,,
labeled-data,2024-01-16_11-00-01_1,img068481.png,429.4184159250619,289.3935829377424,407.4791349541552,297.3495859271921,395.6656759698209,292.76885693326653,387.7096729803712,285.0539449434972,5.539964805794412,319.4053436930188
labeled-data,2024-01-16_11-00-01_1,img074287.png,407.18961994656,295.82150682809663,387.6328612914564,301.8841020111787,377.0086990711549,298.704713583817,368.4672378094549,289.5633440584635,,
labeled-data,2024-01-16_11-00-01_1,img076834.png,321.1451444336175,282.4280497473118,303.7726409421259,287.06071734504286,296.1802134902889,281.5272532699752,,,,
labeled-data,2024-01-16_11-00-01_1,img077966.png,335.1439585190587,284.81545224823964,318.64539687954937,289.0987326738815,308.8097159021496,280.8494518541268,,,,
labeled-data,2024-01-16_11-00-01_1,img078340.png,526.3576736249923,279.3709711637516,518.5349701629509,287.7803773854462,504.84523910437844,288.1715125585482,489.5909673533977,281.131079442711,,
labeled-data,2024-01-16_11-00-01_1,img079149.png,336.71967701435784,287.35836964860175,319.3611250373767,292.18018964220755,310.9229400485665,287.599460648282,,,,
labeled-data,2024-01-16_11-00-01_1,img080454.png,522.5839302020293,283.28945871808435,517.7621102084233,291.7276437068946,506.1897422237694,291.245461707534,489.55446324582914,286.42364171392813,7.178920472535646,318.29452823751456
labeled-data,2024-01-16_11-00-01_1,img088208.png,524.0380365176882,276.7554699216286,516.188238643755,285.50606427289847,503.7057731720907,285.7634346949946,489.03565911260887,279.7152297757346,,
labeled-data,2024-01-16_11-00-01_1,img093671.png,422.4048558330021,282.27742501360666,408.4445344457249,292.1131059910065,398.29157343679617,289.0989456914807,389.09045252245437,273.8695041780875,,
labeled-data,2024-01-16_11-00-01_1,img098299.png,530.1109112137957,280.9999003749367,521.7029903782765,289.7251012419849,508.85314910135094,289.40782121045584,494.73418769830937,283.0622205798753,,
labeled-data,2024-01-16_11-00-01_1,img099051.png,421.1714645678583,296.53726851072634,406.73522313328766,301.4551089994262,396.58226212435886,297.4891086053134,389.12618138342674,289.5571078170878,,
labeled-data,2024-01-16_11-00-01_1,img101445.png,370.4066788884506,287.7233167657181,348.9902767602414,294.06891739629856,340.58235592472215,289.94427698642124,332.3330751049675,279.15675591443437,,
labeled-data,2024-01-16_11-00-01_1,img101547.png,515.6695660234293,279.9340635299601,505.3044839362244,289.12574009785874,491.0280501179988,290.1035780306139,475.77377836701805,280.71633387616424,6.863126879473924,317.83328087801897
labeled-data,2024-01-16_11-00-01_1,img104485.png,485.46128723605926,280.6906746161534,472.92455525268406,289.3699506046439,460.1467322696285,286.95904060784096,446.64563628753206,277.07430962094895,,
labeled-data,2024-01-16_11-00-01_1,img105885.png,411.9285323335699,289.1288596049636,395.77543535499024,298.04922659313445,384.20306737033616,296.1204985956921,374.31833638344415,288.64667760560303,,
labeled-data,2024-01-16_11-00-01_1,img107274.png,449.1822861886483,288.1318576767203,437.8510092036745,294.64131466808817,423.6898431526504,291.22964040716306,412.53645423724373,284.27440168183557,7.280465281443796,319.1646555997229
labeled-data,2024-01-16_11-00-01_1,img110714.png,520.0513351486136,280.60302069872716,509.4906854748577,288.6212917473196,495.2142516566321,289.9902648531769,478.9821419728961,281.9719938045844,8.201156105803264,318.7104463849336
