scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
bodyparts,,,Dig1,Dig1,Dig2,Dig2,Dig3,Dig3,Dig4,Dig4,PD,PD
coords,,,x,y,x,y,x,y,x,y,x,y
labeled-data,2024-01-11_09-44-14_1,img002540.png,368.0722383830331,249.99054114110413,350.78047666470115,256.6534218032137,338.08927540354017,253.32198147215888,326.0326342054372,242.21718036864303,,
labeled-data,2024-01-11_09-44-14_1,img002971.png,431.29492447973416,283.51698251293686,409.3913547860182,291.92638873463136,400.3952458046706,289.77514528257,389.83459613091463,281.9524418205286,,
labeled-data,2024-01-11_09-44-14_1,img004876.png,411.49795573480196,283.21066809606225,384.50962879075905,290.44666879845056,377.27362808837074,286.92645224053194,365.93070806841064,277.9303432591843,,
labeled-data,2024-01-11_09-44-14_1,img008134.png,412.74061179859564,290.19986822670273,390.64017257311383,297.05862522771434,380.0556710283429,294.5183448569693,371.9267738419588,286.81282773237604,,
labeled-data,2024-01-11_09-44-14_1,img009574.png,410.8397772239118,274.5696818727396,387.7628020108897,282.392385334781,377.98442268333787,280.04557429616864,369.7705840481944,272.0273032475761,9.052166252711599,319.2645993758251
labeled-data,2024-01-11_09-44-14_1,img013989.png,423.0740615347934,280.3745737671768,404.51005455941083,288.33057675662644,391.491140576675,287.36621275790526,382.32968258882386,279.6513007681359,,
labeled-data,2024-01-11_09-44-14_1,img020672.png,430.483958791851,279.98733612143815,409.75379461744126,288.2011747565816,398.4108745974812,284.680958198663,388.0457925102763,277.2493899097237,,
labeled-data,2024-01-11_09-44-14_1,img020770.png,428.8704545838158,275.22143854759673,411.2693717942226,284.21754752894435,397.5796407356501,280.1106282113726,387.60569382154733,273.0701950955354,,
labeled-data,2024-01-11_09-44-14_1,img031048.png,394.93565544705893,289.74462140017465,373.20197328732075,296.4075020622842,360.98669207345324,292.12422163664235,354.6410914428728,283.8749408168877,,
labeled-data,2024-01-11_09-44-14_1,img031898.png,408.77850731094406,264.5742875805671,383.2374647728575,271.55444827420564,373.40178379545773,267.5884478800928,365.94570305452567,254.89724661893183,,
labeled-data,2024-01-11_09-44-14_1,img031979.png,409.41306737400214,277.7414088890216,383.39610478862204,283.76972948807315,374.03634385851575,280.5969291727829,364.6765829284095,273.61676847914435,,
labeled-data,2024-01-11_09-44-14_1,img036137.png,414.6622361745525,274.7855588472801,395.23076930629156,282.89272714330946,384.0351559451081,278.51742996767456,375.0271911717421,272.46922504841456,,
labeled-data,2024-01-11_09-44-14_1,img040978.png,,,378.1014042054985,263.7256838782678,366.2623647890746,261.15197965730613,349.5332873528235,249.95636629612264,,
labeled-data,2024-01-11_09-44-14_1,img042502.png,421.44620255805455,282.2566998593586,399.56971667987995,292.5515167432054,389.66095542917736,288.4335899896667,384.2561765651578,281.48458859307004,9.421706891431185,319.1135140972807
labeled-data,2024-01-11_09-44-14_1,img044216.png,418.9640600125647,272.45055521872314,399.60997808929415,280.3825560069488,388.18789695424925,277.68567573895206,383.1114164497849,270.546875029549,,
labeled-data,2024-01-11_09-44-14_1,img045310.png,430.74333293115166,262.6613120779693,415.672531433523,271.22787292925295,401.87085006201033,269.8001127873723,393.93884927378474,260.7576318887951,8.454769168840926,318.6100677680717
labeled-data,2024-01-11_09-44-14_1,img046703.png,427.68573640660645,276.7310760981924,410.8698947355681,288.15315723323727,398.81325353746513,285.1389969337115,390.187630493624,277.5489985512249,,
labeled-data,2024-01-11_09-44-14_1,img049194.png,414.6666623296606,272.9279276587391,401.499541021206,281.8117685415518,388.3324197127515,280.0667283681422,380.40041892452587,271.65880753262303,,
labeled-data,2024-01-11_09-44-14_1,img050309.png,407.6897503552853,276.0656719495164,391.08935813008225,285.2023219339305,379.1216335026103,281.98519165772836,371.7865764728694,274.6501346279874,,
labeled-data,2024-01-11_09-44-14_1,img051441.png,,,386.08036452573447,274.62695319111555,376.8886879578358,271.69343939285,370.04382242854956,263.2840331711555,,
labeled-data,2024-01-11_09-44-14_1,img053095.png,427.8829838970111,269.7180205593126,410.2819011074179,278.1274267810071,398.5478459143558,274.80277780963957,390.3340072792123,266.78450676104706,8.291855587395531,319.79916244949254
labeled-data,2024-01-11_09-44-14_1,img054406.png,425.4179299072039,279.9828360616158,406.83900918485557,287.60997193710614,395.3005215783445,283.89418779263644,390.21576432801754,277.8315926095544,,
labeled-data,2024-01-11_09-44-14_1,img055970.png,435.199157612221,275.4833448755689,418.85923598847614,284.3671857583816,407.27851483766676,283.0980656322655,399.5051540652056,274.3728647652173,,
labeled-data,2024-01-11_09-44-14_1,img056228.png,432.2746734933815,263.57238322218655,418.11930027809206,271.808236729264,405.12209396223545,270.77875504087933,397.1436108772541,263.05764237799417,,
labeled-data,2024-01-11_09-44-14_1,img058435.png,421.01459185752253,285.35413026883873,403.7707735770791,293.9760394090605,392.8325306379918,290.3728534997141,383.4385102314816,284.45333379150213,,
labeled-data,2024-01-11_09-44-14_1,img059432.png,429.0137655815453,280.6621900191119,412.0392838947424,287.9596307442795,399.66536266511037,284.9454704447537,390.4642417507687,277.8066697353506,,
labeled-data,2024-01-11_09-44-14_1,img062793.png,400.430231403227,265.1744356187212,385.3594299055983,272.47187634388877,373.62006873902436,269.77499607589203,362.673907651273,263.11211541378253,,
labeled-data,2024-01-11_09-44-14_1,img063721.png,420.95958951750686,276.03852683503584,402.24006765729433,284.446447670555,390.18342645919137,282.2254874498518,379.3959053872045,273.1830065512746,,
labeled-data,2024-01-11_09-44-14_1,img064907.png,,,438.349300601041,280.02749439939964,425.4994593241155,280.02749439939964,416.1396983940092,272.5714136584676,7.916281057659624,319.83649446861523
labeled-data,2024-01-11_09-44-14_1,img065555.png,429.02410661772916,273.93013673294087,411.0977848363392,282.33805756846004,398.88250362247175,279.64117730046337,388.0949825504849,272.02645654376676,8.224943853870357,319.27386793448517
labeled-data,2024-01-11_09-44-14_1,img066522.png,,,414.08781774981526,272.05672671564537,401.96262738365107,269.5143480904819,391.5975452964462,263.06061773429775,,
labeled-data,2024-01-11_09-44-14_1,img071698.png,435.24706720682565,285.25835456764264,420.0176256934324,294.9353955292779,408.5955445583875,293.0317153401038,400.34626373863284,285.09971455187815,,
labeled-data,2024-01-11_09-44-14_1,img072291.png,426.37829247785385,254.20720515387615,410.99021094869613,261.0287258317502,398.1403696717706,258.0145655322244,389.41516880472244,250.87576482282137,,
