scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
bodyparts,,,Dig1,Dig1,Dig2,Dig2,Dig3,Dig3,Dig4,Dig4,PD,PD
coords,,,x,y,x,y,x,y,x,y,x,y
labeled-data,2024-03-13_10-13-06_1,img011066.png,317.5284487802737,273.46560344459135,305.1545275506418,281.397604232817,294.5256464944194,277.59024385446867,284.5313255012551,266.32680273518827,,
labeled-data,2024-03-13_10-13-06_1,img016419.png,438.26462190722305,285.353735046855,433.17986465689614,295.3276819609578,418.7078632521195,292.78530333579437,399.737807356669,286.3315729796102,,
labeled-data,2024-03-13_10-13-06_1,img018873.png,315.1697826055939,272.4709828857659,301.87118672012355,277.1646049629908,293.85291567153104,271.10200977990866,295.0263211908373,254.86990009617273,,
labeled-data,2024-03-13_10-13-06_1,img019054.png,363.7808969961336,273.0473963839684,349.70003076445903,278.71885639394844,341.0950569562135,275.98091018223397,,,6.484932362485715,317.2229915979176
labeled-data,2024-03-13_10-13-06_1,img019519.png,318.9718915050647,271.38853348276336,302.9353494078798,276.47329073309027,294.13480801308316,271.19296589621234,295.5037811189404,257.11209966453777,,
labeled-data,2024-03-13_10-13-06_1,img020030.png,,,524.9130469935271,261.8533125600963,513.178991800465,264.39569118525975,497.3380172898312,260.8754746273411,8.624403118487521,318.17235622529773
labeled-data,2024-03-13_10-13-06_1,img022452.png,436.2269094331016,272.69387941282486,430.9917889128727,284.2746005636343,413.8586672103053,281.8950003271666,401.16746594914434,274.914839633528,,
labeled-data,2024-03-13_10-13-06_1,img024604.png,443.39728032483686,282.3451526113934,437.5302527283058,294.07920780445556,421.2981430445699,292.1235319389452,411.128628543916,287.2343422751693,,
labeled-data,2024-03-13_10-13-06_1,img042412.png,469.99706542895643,275.00332777803686,458.80145206777297,284.3973481845471,447.3484682844934,282.4670700188258,438.21181830007924,272.6869939791713,8.865770128540884,318.3103468419489
labeled-data,2024-03-13_10-13-06_1,img043596.png,406.71117150980376,283.22713493220084,396.3995704851105,292.7455358780716,384.184289271243,290.5245756573684,377.52140860913346,282.4339348533783,,
labeled-data,2024-03-13_10-13-06_1,img055131.png,323.321193355138,272.3692123020908,307.67578643105514,277.8451047255198,299.07081262280957,274.1293205810501,289.29243329525775,263.7642384938452,,
labeled-data,2024-03-13_10-13-06_1,img055636.png,454.14906914431066,286.41107005763934,444.37068981675884,294.23377351968077,432.04993186404363,292.08253006761936,415.6222545937567,285.4332321248841,,
labeled-data,2024-03-13_10-13-06_1,img056661.png,401.13088501777474,278.7623635119612,389.70880388272985,286.21844425289333,374.79664240086566,287.32892436324494,364.4850413761724,276.06548324396454,,
labeled-data,2024-03-13_10-13-06_1,img057125.png,432.1428779708359,275.0685343589769,424.4217653079508,284.33386955443905,410.9098181479018,282.14622096662157,396.23970408842,275.32590478107306,,
labeled-data,2024-03-13_10-13-06_1,img063156.png,424.67913573004694,281.24542448928497,412.06798504733456,290.25338926265096,400.1002604198626,288.32311109692967,389.4193879028715,280.60199843404456,,
labeled-data,2024-03-13_10-13-06_1,img063926.png,314.7419576337302,275.6829349380852,296.11323491493323,278.13853929647206,288.915773864489,273.057978554982,287.73030969147464,264.33634928209074,8.36534175877933,317.6289141619527
labeled-data,2024-03-13_10-13-06_1,img066737.png,412.1412999595675,282.37434802128513,399.60873871417107,291.4168289198623,389.9316977525358,289.03722868339463,377.7164165386683,281.8984279739916,,
labeled-data,2024-03-13_10-13-06_1,img072464.png,424.0368223916596,277.49936280051577,412.9320212881437,286.0659236517995,402.46178024768585,284.47952349415436,389.77057898652487,276.5475227059287,,
labeled-data,2024-03-13_10-13-06_1,img087230.png,,,520.910061412762,259.73638678731106,509.48798027771716,261.95734700801427,491.2443784647982,256.88086650354984,,
labeled-data,2024-03-13_10-13-06_1,img089883.png,428.13270542563237,279.5175883624007,412.2687038491811,288.4014292452134,399.26022255649104,286.33910904027476,391.6455017997945,278.72438828357815,,
labeled-data,2024-03-13_10-13-06_1,img093318.png,454.1614353564486,276.167226982678,446.92543465406027,287.51014700263806,438.1248932592636,285.55447113712773,416.0257559789966,278.9051731943925,,
labeled-data,2024-03-13_10-13-06_1,img098214.png,415.17232726014254,283.13305368674514,405.6496216425842,291.11153677172643,394.7113787034969,288.28046212866855,380.55600548820746,281.46014594312,,
labeled-data,2024-03-13_10-13-06_1,img098449.png,438.45757163719077,285.9350727501245,427.3527705336749,294.6602736171727,415.93068939863,291.963393349176,398.4802876645336,285.14187267130194,,
labeled-data,2024-03-13_10-13-06_1,img118279.png,,,514.4845322995451,262.3823605597381,505.71606249637887,264.36570491997804,489.2229883428043,259.981470018395,8.045532131702481,317.80063206773116
labeled-data,2024-03-13_10-13-06_1,img119481.png,429.47200007854326,273.4396893615663,418.4050719284079,282.19028371283616,404.63575434626273,280.1313203360668,391.8959184525022,271.7667816179412,7.500155597849147,317.7535357943743
labeled-data,2024-03-13_10-13-06_1,img119510.png,499.6062569492341,258.10443990093734,491.2417182311085,269.4287384731689,482.61980909088675,271.3590166388901,467.3062689761646,266.85503425220713,9.291798369737307,317.0496024976744
labeled-data,2024-03-13_10-13-06_1,img121209.png,469.5388128683248,280.2893650026141,458.7292551402856,291.09892273065327,448.0483826232945,289.55470019807626,435.5659171516302,277.5869755706043,,
labeled-data,2024-03-13_10-13-06_1,img122351.png,,,536.6732528428964,262.92628669747853,524.3194725822802,264.7278796521517,508.8772472565099,260.4812676875649,,
labeled-data,2024-03-13_10-13-06_1,img128383.png,,,525.9530144642247,262.4893507666555,517.4597905350511,263.9048880881844,500.47334267670374,259.7869613346457,,
labeled-data,2024-03-13_10-13-06_1,img128546.png,448.7545175850905,276.52444289539756,441.29077534430155,285.7897780908597,427.7788281842526,283.216073869898,412.59397328057844,277.03918373958993,,
labeled-data,2024-03-13_10-13-06_1,img129931.png,328.4560192411777,277.163792303302,309.89513739672975,280.8125126658857,304.3427368449718,276.6878722560084,,,8.467554041416825,317.44464347514474
labeled-data,2024-03-13_10-13-06_1,img130308.png,333.36285642054,267.42205346338784,319.20748320525064,274.24236964893635,309.4274071655961,270.12444289539764,301.9636649248072,260.6017372778393,,
labeled-data,2024-03-13_10-13-06_1,img137156.png,442.94902835305095,269.4512286902027,435.17566758058985,281.50786988830566,422.80174635095784,279.445549683367,406.77910475874205,269.6098687059672,,
labeled-data,2024-03-13_10-13-06_1,img139029.png,,,518.3852626024941,258.6718299481704,506.455639822881,259.2585327078235,491.39693565845124,255.93388373645593,,
